file,line,type,commit,author,date,time,timezone,datetime,depth,length
src/routes/+page.svelte,103,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,0
src/routes/+page.svelte,104,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,9
src/routes/+page.svelte,105,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,16
src/routes/+page.svelte,106,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,10
src/routes/+page.svelte,107,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,0
src/routes/+page.svelte,108,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,6
src/routes/resume/+page.svelte,1,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,0,0
src/routes/resume/+page.svelte,2,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,0,11
src/routes/resume/+page.svelte,3,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,2,20
src/routes/resume/+page.svelte,4,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,0,12
src/routes/resume/+page.svelte,5,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,0,4
src/routes/resume/+page.svelte,6,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,2,16
src/routes/resume/+page.svelte,7,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,2,7
src/routes/resume/+page.svelte,8,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,4,16
src/routes/resume/+page.svelte,9,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,4,26
src/routes/resume/+page.svelte,10,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,6,21
src/routes/resume/+page.svelte,11,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,8,40
src/routes/resume/+page.svelte,12,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,8,36
src/routes/resume/+page.svelte,13,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,6,4
src/routes/resume/+page.svelte,14,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,6,21
src/routes/resume/+page.svelte,15,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,8,40
src/routes/resume/+page.svelte,16,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,8,91
src/routes/resume/+page.svelte,17,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,6,4
src/routes/resume/+page.svelte,18,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,6,21
src/routes/resume/+page.svelte,19,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,8,29
src/routes/resume/+page.svelte,20,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,8,37
src/routes/resume/+page.svelte,21,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,6,4
src/routes/resume/+page.svelte,22,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,4,4
src/routes/resume/+page.svelte,23,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,2,8
src/routes/resume/+page.svelte,24,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,0,5
src/routes/projects/+page.svelte,1,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,6
src/routes/projects/+page.svelte,2,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,40
src/routes/projects/+page.svelte,3,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,75
src/routes/projects/+page.svelte,4,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,63
src/routes/projects/+page.svelte,5,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,58
src/routes/projects/+page.svelte,6,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,7,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,34
src/routes/projects/+page.svelte,8,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,13
src/routes/projects/+page.svelte,9,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,10,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,64
src/routes/projects/+page.svelte,11,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,19
src/routes/projects/+page.svelte,12,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,50
src/routes/projects/+page.svelte,13,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,58
src/routes/projects/+page.svelte,14,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,42
src/routes/projects/+page.svelte,15,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,1
src/routes/projects/+page.svelte,16,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,17,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,25
src/routes/projects/+page.svelte,18,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,10
src/routes/projects/+page.svelte,19,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,20,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,62
src/routes/projects/+page.svelte,21,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,2
src/routes/projects/+page.svelte,22,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,28
src/routes/projects/+page.svelte,23,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,6,15
src/routes/projects/+page.svelte,24,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,6,14
src/routes/projects/+page.svelte,25,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,6,11
src/routes/projects/+page.svelte,26,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,0
src/routes/projects/+page.svelte,27,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,28,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,43
src/routes/projects/+page.svelte,29,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,6,35
src/routes/projects/+page.svelte,30,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,1
src/routes/projects/+page.svelte,31,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,0
src/routes/projects/+page.svelte,32,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,33,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,45
src/routes/projects/+page.svelte,34,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,25
src/routes/projects/+page.svelte,35,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,36,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,49
src/routes/projects/+page.svelte,37,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,50
src/routes/projects/+page.svelte,38,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,14
src/routes/projects/+page.svelte,39,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,81
src/routes/projects/+page.svelte,40,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,41,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,71
src/routes/projects/+page.svelte,42,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,17
src/routes/projects/+page.svelte,43,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,2
src/routes/projects/+page.svelte,44,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,53
src/routes/projects/+page.svelte,45,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,6,17
src/routes/projects/+page.svelte,46,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,8,35
src/routes/projects/+page.svelte,47,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,6,0
src/routes/projects/+page.svelte,48,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,6,10
src/routes/projects/+page.svelte,49,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,1
src/routes/projects/+page.svelte,50,js,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,0
src/routes/projects/+page.svelte,51,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,7
src/routes/projects/+page.svelte,52,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,53,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,0,11
src/routes/projects/+page.svelte,54,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,2,21
src/routes/projects/+page.svelte,55,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,0,12
src/routes/projects/+page.svelte,56,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,57,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,4
src/routes/projects/+page.svelte,58,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,81
src/routes/projects/+page.svelte,59,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,60,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,24
src/routes/projects/+page.svelte,61,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,29
src/routes/projects/+page.svelte,62,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,32
src/routes/projects/+page.svelte,63,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,91
src/routes/projects/+page.svelte,64,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,8
src/routes/projects/+page.svelte,65,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,66,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,58
src/routes/projects/+page.svelte,67,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,45
src/routes/projects/+page.svelte,68,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,34
src/routes/projects/+page.svelte,69,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,70,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,4
src/routes/projects/+page.svelte,71,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,11
src/routes/projects/+page.svelte,72,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,18
src/routes/projects/+page.svelte,73,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,26
src/routes/projects/+page.svelte,74,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,31
src/routes/projects/+page.svelte,75,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,0
src/routes/projects/+page.svelte,76,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,27
src/routes/projects/+page.svelte,77,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,32
src/routes/projects/+page.svelte,78,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,20
src/routes/projects/+page.svelte,79,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,6,80
src/routes/projects/+page.svelte,80,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,6,61
src/routes/projects/+page.svelte,81,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,6,5
src/routes/projects/+page.svelte,82,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,4
src/routes/projects/+page.svelte,83,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,8
src/routes/projects/+page.svelte,84,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,5
src/routes/projects/+page.svelte,85,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,86,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,5
src/routes/projects/+page.svelte,87,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,23
src/routes/projects/+page.svelte,88,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,4
src/routes/projects/+page.svelte,89,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,12
src/routes/projects/+page.svelte,90,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,31
src/routes/projects/+page.svelte,91,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,0
src/routes/projects/+page.svelte,92,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,93,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,2
src/routes/projects/+page.svelte,94,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,14
src/routes/projects/+page.svelte,95,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,10
src/routes/projects/+page.svelte,96,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,20
src/routes/projects/+page.svelte,97,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,17
src/routes/projects/+page.svelte,98,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,0
src/routes/projects/+page.svelte,99,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,100,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,37
src/routes/projects/+page.svelte,101,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,14
src/routes/projects/+page.svelte,102,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,18
src/routes/projects/+page.svelte,103,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,14
src/routes/projects/+page.svelte,104,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,24
src/routes/projects/+page.svelte,105,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,18
src/routes/projects/+page.svelte,106,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,39
src/routes/projects/+page.svelte,107,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,17
src/routes/projects/+page.svelte,108,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,0
src/routes/projects/+page.svelte,109,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,110,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,17
src/routes/projects/+page.svelte,111,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,16
src/routes/projects/+page.svelte,112,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,18
src/routes/projects/+page.svelte,113,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,10
src/routes/projects/+page.svelte,114,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,0
src/routes/projects/+page.svelte,115,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,116,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,20
src/routes/projects/+page.svelte,117,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,17
src/routes/projects/+page.svelte,118,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,15
src/routes/projects/+page.svelte,119,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,0
src/routes/projects/+page.svelte,120,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,121,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,9
src/routes/projects/+page.svelte,122,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,12
src/routes/projects/+page.svelte,123,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,58
src/routes/projects/+page.svelte,124,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,7
src/routes/projects/+page.svelte,125,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,11
src/routes/projects/+page.svelte,126,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,0
src/routes/projects/+page.svelte,127,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,128,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,21
src/routes/projects/+page.svelte,129,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,25
src/routes/projects/+page.svelte,130,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,2
src/routes/projects/+page.svelte,131,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,6,16
src/routes/projects/+page.svelte,132,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,0
src/routes/projects/+page.svelte,133,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,134,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,9
src/routes/projects/+page.svelte,135,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,6,58
src/routes/projects/+page.svelte,136,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,0
src/routes/projects/+page.svelte,137,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,138,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,14
src/routes/projects/+page.svelte,139,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,6,12
src/routes/projects/+page.svelte,140,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,0
src/routes/projects/+page.svelte,141,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,0
src/routes/projects/+page.svelte,142,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,17
src/routes/projects/+page.svelte,143,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,6,16
src/routes/projects/+page.svelte,144,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,4,0
src/routes/projects/+page.svelte,145,css,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,2,0
src/routes/projects/+page.svelte,146,svelte,00000000,Not Committed Yet,2024-11-13,14:23:31,-08:00,2024-11-13T14:23:31-08:00,0,6
src/routes/contact/+page.svelte,1,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,0,11
src/routes/contact/+page.svelte,2,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,2,21
src/routes/contact/+page.svelte,3,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,0,12
src/routes/contact/+page.svelte,4,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,0,4
src/routes/contact/+page.svelte,5,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,2,14
src/routes/contact/+page.svelte,6,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,2,71
src/routes/contact/+page.svelte,7,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,4,26
src/routes/contact/+page.svelte,8,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,4,31
src/routes/contact/+page.svelte,9,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,4,28
src/routes/contact/+page.svelte,10,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,4,20
src/routes/contact/+page.svelte,11,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,4,25
src/routes/contact/+page.svelte,12,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,4,57
src/routes/contact/+page.svelte,13,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,4,21
src/routes/contact/+page.svelte,14,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,2,5
src/routes/contact/+page.svelte,15,svelte,af6951c5,yix020,2024-10-23,00:18:44,-07:00,2024-10-23T00:18:44-07:00,0,5
src/lib/index.js,1,js,ad131f4,yix020,2024-10-22,15:07:06,-07:00,2024-10-22T15:07:06-07:00,0,72
